,Simulation,Timestep,H,diurnal,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,DWCGR,TCB,TEB,VP_SAT,VP_AIR,VPD,P_NET,P_GROSS,DOP,DOC,g_S,g_A,g_C,DTR,DCO2C,DCO2P,DNC,DWC,T_LIGHT,T_DARK,RH,CO2,PPFD
10,10.0,707.5,20.04078156375804,0.8333333333333334,0.5835994221833927,0.025971655611732272,0.04155464897877163,0.07120406120915132,0.625,0.4328655892402117,12.997546831718525,10.831289026432096,0.0,0.0,2.477238770724383,0.0,-155.0384845490159,9.552121115557567,0.0,0.9972849180225373,2.2207076887688904,17.474674586020893,2.5,2.1869604879409144,-4371.063479677141,1.3716298499372437,3.0542815787691686,0.0009210100276834427,-4359.7738827026515,20.909297605512883,15.909297605512883,63.58520025652604,901.9594426715181,229.86889193643069
11,11.0,707.5,17.76265111534379,0.75,0.5835994221833927,0.025971655611732272,0.04155464897877163,0.07120406120915132,0.625,0.3909438739317638,11.738773966580588,9.782311638817148,0.0,0.0,2.477238770724383,0.0,-155.0384845490159,9.552121115557567,0.0,0.9007009079880762,1.7776484430961739,17.474674586020893,2.5,2.1869604879409144,-3874.1840155043506,1.2387916722050585,2.4449138086635314,0.0008318130087091652,-3864.0733610771917,20.909297605512883,15.909297605512883,63.58520025652604,901.9594426715181,229.86889193643069
12,12.0,707.5,14.164224811131731,0.5833333333333334,0.5830886758510347,0.02508125888432461,0.04013001421491937,0.06882317540526484,0.625,0.3075956048800133,9.23609632883094,7.696746940692442,0.0,0.0,2.556353148709774,0.0,-194.6130405290415,9.59567188197013,0.0,0.708673697383289,1.1153126186080937,25.820776063754085,2.5,2.2792041788621997,-4041.475863763281,0.9746843450953957,1.5339609093135431,0.0006544725282116025,-4033.6271336521236,21.420972133297095,16.42097213329709,77.12916886200381,768.5379124590457,239.11458965799943
13,13.0,707.5,14.164224811131731,0.5833333333333334,0.5830886758510347,0.02508125888432461,0.04013001421491937,0.06882317540526484,0.625,0.3075956048800133,9.23609632883094,7.696746940692442,0.0,0.0,2.564360434462651,0.0,-195.2226285382486,9.59567188197013,0.0,0.708673697383289,1.1153126186080937,25.902090480090948,2.5,2.2798362505853356,-4055.259309209652,0.9746843450953957,1.5339609093135431,0.0006544725282116025,-4047.4105790984945,21.47198444645673,16.47198444645673,77.12916886200381,768.5379124590457,239.11458965799943
14,14.0,707.5,14.164224811131731,0.5833333333333334,0.5830886758510347,0.02508125888432461,0.04013001421491937,0.06882317540526484,0.625,0.3075956048800133,9.23609632883094,7.696746940692442,0.0,0.0,2.556353148709774,0.0,-196.00438830115786,9.59567188197013,0.0,0.708673697383289,1.1153126186080937,26.00387524426739,2.5,2.2806223601580946,-4072.90229490253,0.9746843450953957,1.5339609093135431,0.0006544725282116025,-4065.0535647913725,21.420972133297095,16.42097213329709,77.67343942681939,768.5379124590457,239.11458965799943
15,15.0,707.5,14.164224811131731,0.5833333333333334,0.571679951845529,0.024392645521461517,0.03902823283433842,0.06826937468831173,0.625,0.2991504767923353,8.982516579024255,7.485430482520205,0.0,0.0,2.556353148709774,0.0,-194.6130405290415,9.332219879259693,0.0,0.6892168519283457,1.0846913815926198,26.05269960864608,2.5,2.280997454271144,-4044.655692648093,0.9479240988214088,1.4918455599550986,0.0006365037918482548,-4037.022451737895,21.420972133297095,16.42097213329709,77.12916886200381,740.7837196663301,239.11458965799943
16,16.0,707.5,14.164224811131731,0.5833333333333334,0.6260286417715448,0.026877419591818524,0.04300387134690964,0.06869313714659551,0.625,0.34048173914779706,10.223560060956116,8.519633384130088,0.0,0.0,2.556353148709774,0.0,-194.6130405290415,10.621579108515718,0.0,0.784440509374262,1.2345546361928597,28.581366576294823,2.5,2.2988131335627093,-4076.2463849261985,1.0788912964724076,1.6979620966676172,0.0007244445014644008,-4067.5585193131933,21.420972133297095,16.42097213329709,77.12916886200381,768.5379124590457,246.9912306925132
17,17.0,707.5,14.11347763701247,0.5833333333333334,0.5830886758510347,0.02508125888432461,0.04013001421491937,0.06882317540526484,0.625,0.3075956048800133,9.23609632883094,7.696746940692442,0.0,0.0,2.556353148709774,0.0,-194.6130405290415,9.59567188197013,0.0,0.708673697383289,1.1113167088842213,25.820776063754085,2.5,2.2792041788621997,-4026.996181176204,0.9746843450953957,1.528465078627779,0.0006544725282116025,-4019.148950986009,21.420972133297095,16.42097213329709,77.12916886200381,768.5379124590457,239.11458965799943
18,18.0,707.5,14.11347763701247,0.5833333333333334,0.6139015295746086,0.026144531949399103,0.04183125111903857,0.06814000145597411,0.625,0.3311975570023186,9.94478624471937,8.287321870599468,0.0,0.0,2.556353148709774,0.0,-196.00438830115786,10.331952195298905,0.0,0.7630505558644171,1.1965885506780427,29.048180861150303,2.5,2.301789809318276,-4095.9769609732793,1.0494723228243872,1.645744906538391,0.0007046905060732818,-4087.5276092042855,21.420972133297095,16.42097213329709,77.67343942681939,740.7837196663301,246.9912306925132
19,19.0,707.5,14.11347763701247,0.5833333333333334,0.6139015295746086,0.026144531949399103,0.04183125111903857,0.06814000145597411,0.625,0.3311975570023186,9.94478624471937,8.287321870599468,0.0,0.0,2.564360434462651,0.0,-195.2226285382486,10.331952195298905,0.0,0.7630505558644171,1.1965885506780427,28.934480029603716,2.5,2.301072931286486,-4078.369656595761,1.0494723228243872,1.645744906538391,0.0007046905060732818,-4069.920304826767,21.47198444645673,16.47198444645673,77.12916886200381,740.7837196663301,246.9912306925132
20,20.0,707.5,14.11347763701247,0.5833333333333334,0.6260286417715448,0.026877419591818524,0.04300387134690964,0.06869313714659551,0.625,0.34048173914779706,10.223560060956116,8.519633384130088,0.0,0.0,2.564360434462651,0.0,-196.61833444030427,10.621579108515718,0.0,0.784440509374262,1.2301315096244798,28.874684406603876,2.5,2.3006938382723545,-4106.85046126085,1.0788912964724076,1.6918786872811904,0.0007244445014644008,-4098.164255930663,21.47198444645673,16.47198444645673,77.67343942681939,768.5379124590457,246.9912306925132
